;text;target
4970;jak to w polsce taito jest bardziej popularne przez roznice w cenie eur ;0
4971;plusy wodoodpornosc solidne wykonanie stacja czyszczaca trymer szczoteczka szybkie ladowanie baterii ladny nowoczesny wyglad ;2
4972;marnotrawstwo przestrzeni ;1
4973;wyciskarke wolnoobrotowa concept mam od kilki tygodni i jestem mega zadowolony ;2
4974;lego kosztuje x wiecej ;3
4975;modulacja tez stala na wysokim poziomie ;2
4976;nie dzialala opcja wylaczenia podswietlenia klawiszy przy wylaczonej tej opcji klawisze dalej byly podswietlone ;1
4977;jesli zapomni sie go ponownie ustawic to powstaje nastepujace zjawisko ;3
4978;u nas sprawdzala sie tylko do pewnego momentu bardzo szybko syn gdy widzial ja to zaczynal plakac i byl przerazony szybko doszli smy do tego dlaczego tak sie dzialo po prostu w trakcie wciagania kataru my sami robili smy takie przejete i zestresowane miny ze on sam zaczynal sie bac ;3
4979;spieniacz troche rozrzedza mleko ale na spienianiu tez trzeba sie znac schlodzenie mleka i kubka rozwiazuje problem ;3
4980;projektor na prawde fajny i nawet zaciekawil mojego synka ;2
4981;polecam te kolumny ze wzgledu na zrownowazone pasmo bardzo dobra szczegolowosc i niemeczacy przekaz ;2
4982;zdecydowanie nie polecam;1
4983;muzyka glownie rock hard rock metal i jazz czasem klasyka choc wiem ze w techno house hh rowniez bardzo dobrze sie sprawuja ;2
4984;urzadzenie jest dosc ciche w przypadku braku wody urzadzenie sie nie wylacza tylko piszczy i trzeba go wylaczyc recznie bardzo denerwujace oraz wydaje piskliwy dzwiek za kazdym kliknieciem przycisku ;3
4985;lamiac pojecie dobrego smaku straszny film parodiuje pop kulturowe parodie z niepowstrzymana zjadliwoscia atakujac najbardziej popularne style i glosne momenty z ostatnich filmow telewizji i reklam ;2
4986;jedyne czego mi brakuje to nieco dluzszy ruszt niestety nie da sie go rozwiesic na poleczkach chodzi o to ze wlasciwie mozna uzywac tylko na jednym pieterku na raz a czasem chcialo by sie dac niski talerz na gorna polke z warzywami a na dolnym mieso ;1
4987;reasumujac wydatek kilku stowek absolutnie nie oplacalny ;1
4988;pozdrawiammiko;0
4989;skora po nim bardzo sie swieci i jest bardzo tlusta ;1
4990;raczka lata jakby miala odpasc ;1
4991;potrafi sie po prostu wylaczyc podczas mycia ;1
4992;nie zrazilo mnie to do zakupu ;3
4993;po miesiacu na wyswietlaczu biale plamy serwis nie uznany ;1
4994;wystepuja takze sporadyczne problemy ze sterownikiem graficznym ;1
4995;problem w tym ze znaczna czesc scen nie specjalnie jest smieszna a raczej zalosna po angielsku powiedzial by m ridiculous wzbudzajaca usmiech politowania ;1
4996;wady wykonany z kiepskiej jakosci taniego plastiku przyciski w tym alarmu i drzemki umieszczone z tylu co jest bardzo niepraktyczne w nocy przyciski tez tandetne glosne i twarde ;1
4997;firma niby polska ale na plecaku nie znalazl em informacji gdzie tak na prawde to zrobione ;1
4998;do dzis mam o letnie nokie ktore swietnie smigaja pierwszy raz po miesiacach miala m juz tak nie wydajny telefon ;1
4999;nie zamierzam tutaj materaca chwalic ani go zle oceniac ;0
5000;taki mi pasowal do kuchni i zaluje ze nie zdecydowala m sie na amice ;1
5001;w podrozy w na zakupy jest idealny ;2
5002;gra roztacza wokol siebie specyficzny i niezapomniany klimat ;2
5003;muzycznie dzwiekowa porazka ;1
5004;uciskaja uszy po minutach mam zwyczajnie dosc i zdjecie sluchawek to niesamowite ukojenie ;1
5005;prosty do podlaczenia ;2
5006;ok zdarza sie rozmontowal em wioslarza zdjal em siedzisko dokrecil em wszystkie sruby zlozyl em z powrotem skrzypienie przezyje ;3
5007;jest to zwykla badziewna mikrofala jakich pelno za ok zl z lipna ramka z taniego plastiku ;1
5008;mam uczucia mieszane ;3
5009;dlugo szukala m odpowiedniego lezaczka a ze synek rosnie szybko szukala m takiego o wiekszej wytrzymalosci niz kg ;0
5010;ta konstrukcja z calymi tymi przegubami powoduje ze trzpien ktory jest wpychany do srodka i oporowany dwiema sprezynami zaczyna trzec o tuleje w ktorej jest umieszczony ;1
5011;po demontazu przy probie nastepnego skrecenia produktu elementy niestety sa bardzo luzne przez co lozeczko jest kompletnie niestabilne ;1
5012;gdyby nie to ze maja mikrofon i dobrze sie trzymaja w uchu profilowana wkladka nie bylo by za co dac im jakiegos plusa ;3
5013;a tu niestety same minusy zaczep wsuwka do mocowania na oslonie przeciwslonecznej a kto wymyslil to wygiecie na koncowce ;1
5014;a najmilej mnie zaskoczyly opcje tuningu ;2
5015;karma tej firmy jest bardzo droga jak dla mnie ale na szczescie mozna ja mieszac ze zwykla a moj kotek wrecz za nia przepada ;3
5016;latwa do demontazu i mycia ;2
5017;pojemnik na papier jest wystarczajacy lecz czasem zdarza sie ze wskaznik poziomu papieru zatrzymuje sie na samej gorze ;3
5018;przez wiekszosc czasu dziala jednak w trybie eco bo ustawiam ja tak zeby miec ciepla wode na rano po przebudzeniu i po powrocie z pracy ;2
5019;sensowny wozek dla blizniakow za sensowna cene ;2
5020;wole zaplacic wiecej i wiedziec ze po gwarancji dostane jakies czesci ;3
5021;w uzytkowaniu jest wygodna wolnoopadajaca deska dziala bez zarzutu ;2
5022;w tej cenie nie powinno to miec nigdy miejsca ;1
5023;ale po kolei po pierwsze analogowy zegar do sterowania czasem jest kompletna pomylka ;1
5024;mega by bylo gdyby jak w lustrzance producent zastosowal micro hdmi;3
5025;masakra co za szmelc ;1
5026;plyt nie testowal em ;0
5027;nie jestem tez przekonany do plastikowych elementow przytrzymujacych szyby piekarnika ;1
5028;jedyny mankament ktorego sie doszukal em to brak wbudowanej karty muzycznej w trybie midi rmp bez problemu mozna zmapowac z traktorem lub virtual dj ale z braku wspomnianego interfejsu muzyka bedzie grac z komputera a nie z podlaczonego do zestawu miksera ;1
5029; brakuje mozliwosci przewijania stacji przod tyl za pomoca pilota ;1
5030;nie sprawdza sie rowniez w pracach ciesielskich ;1
5031;rozczarowala m sie ;1
5032;po miesiacach zawazyl em ze fotel delikatnie przechyla sie na jedna strone sledztwo wykazalo ze jeden z bolcow w mechanizmie zuzyl sie lub byl wadliwie wykonany ;1
5033;kuipilam go sugerujac sie opiniami na ceneo i rozczarowanie wielkie ;1
5034;jest juz kilka opinii o tym glosniku na ceneo prosze znalezc o czytac ;3
5035;po kontakcie z oficjalnym serwisem kruger matz zostal em poinformowany ze moge sobie sam przerobic ta antene i zakonczyc gniazdem fm ;1
5036;kolejna sprawa to slaba czern mamy szarosc i widzimy malo detali jak sie okazalo tv ma kiepskiej jakosci matryce ips o niskim kontrascie sprzedawca z czarnego forum pisze ze tv ma hdr bujda ten tv moze otworzyc tylko material hdr ale nie jest w stanie pokazac jego zalet zbyt niska jasnosc matrycy ;1
5037;narzedzia do zarzadzania i administracji zostaly bardzo okrojone system wcale nie stal sie bezpieczniejszy przez koniecznosc potwierdzania kazdej operacji a czas uruchamiania zarowno windowsa jak i aplikacji bardzo sie wydluzyl ;1
5038;torbe dostal em gratis przy zakupie laptopa wersja jak na gratis jestem z niej zadowolony ;2
5039;nawet zeby glupi pluton zalozyc trzeba byc graczem premium ;1
5040;pojemnik na sok ma plus ze widac ile soku do moze sie zmiescic ;2
5041;kreci sie we wszystkie strony i wypada jak dziecko sie troche poruszy ;1
5042;bylo zludzeniem ;1
5043;roz bourjois ma swietna jakosc dlugo utrzymuje sie na skorze i pieknie na niej wyglada ;2
5044;fotelik generacji z nowoczesnym systemem bezpieczenstwa z tym pneumatycznym tlokiem absorpcji uderzen bezpieczny nawet przy uderzeniu bocznym ;2
5045;niestety nie jest tak slodko jak w prospektach reklamowych fiskarsa ;1
5046;porazka ;1
5047;niestety zawiodla ona w najwazniejszym punkcie czyli ciekawym gameplayu ;1
5048;niestety nie byl w stanie wspolpracowac z zabezpieczona wpa siecia postawiona na tp linku w gdyz zwyczajnie nie obsluguje wpa w trybie repeatera ani klienta nie wiem jak w innych ;1
5049;czuc to wyraznie ;3
5050;patrzac na obsade potencjal fabuly i braci lub brata i siostre d wachowskich mozna bylo wiele sobie obiecywac ;3
5051;zwyklej zwijarki kabla nie ma i trzeba manewrowac z dlugim kablem ;1
5052;nie rozumiem pewnych niescisloci ;1
5053;w dodatku nakretka wykonana jest z tak dziwnego tworzywa ze rozorala mi pol dloni ;1
5054;jezeli chodzi o cene sokowirowki to jest ona raczej na srednim poziomie ;3
5055;zadne tam arcydzielo slodziutka historia milosna na miare komedii romantycznej ale calkiem sympatyczna mloda poczatkujaca dziennikarka wraz z narzeczonym wyjezdza w podroz do wloch ;3
5056;musialem sobie kupic wkladki poniewaz moja stopa lezy za nisko i but uginal sie u gory podczas chodzenia ;1
5057;trzeba wydac z zl wiecej na ta funkcje czy warto zalezy od ciebie ;3
5058;dozownik wody tez porazka zdarza sie ze kapie po calej lofowce na podloge jesli nieumiejetnie przystawki sie szklanke ;1
5059; jakosc wykonania przecietna wiadomo wszystko teraz robia w chinach ale od fischer pricea oczekiwal em jednak porzadniejszej rzeczy ;1
5060;sadze ze ten wlasnie model swego czasu ugruntowal nokii najwyzsza pozycje wsrod marek telefonow komorkowych miala m po nim wiele telefonow jeszcze wiecej miala m mozliwosc poznac a caly czas mam w pamieci ten klasyk nokie ;2
5061;to niezaprzeczalnie film sklaniajacy do rozmyslan ;2
5062;naprawde polecam ten produkt ;2
5063;stosuje rozne sztuczki aby wplynac na ojca i jego los ;0
5064;takze szkoda dac zl za wode po goleniu ;1
5065;jest to moj drugi dokladnie tego samego typu ogrzewacz wody ;0
5066;do wad dolacze jeszcze pekniete od razu plastikowe oslonki lopatek delikatne miekkie kolka zebate w obrotowej misie powodujace slizganie sie czy przeskakiwanie podczas ucierania ciasta z kawalkami np nie roztartego jeszcze tluszczu itp ;1
5067;witam serdecznie jestem studentem filozofii i stad tez trafil em na ten podrecznik ;0
5068;na domiar wszystkiego naklejki wyciete sa bardzo krzywo w stosunku do nadruku przesuniecie o mm co bardzo niekorzystnie wplywa na wyglad skompletowanego zestawu ;1
5069;za pierwszym razem po okolo miesiacach uzytkowania czajnik uruchamial sie gotowal ale nie dogotowywal ;1
5070;i tu niestety niespodzianka i do tego przykra ;1
5071;ciekawe kiedy zaczna sie psuc od tych temperatur moze wtedy zmienicie zdanie ;1
5072;po tygodniach sprzet wraca tam skad przybyl ;1
5073;dzieki temu skonczylo sie posikiwanie poza kuweta oraz miauczenie po nocach i niespokojne zachowanie ;2
5074;program bardzo dobrze sprawdza sie w mniejszych firmach ;2
5075;zakupil em ten termometr w legnicy w sklepie na ul mickiewicza ;0
5076;plyn dolaczony do myjki specjalny do mycia szkla pachnie pieknie okna sie blyszcza ;2
5077;w drylownicy mamy zasobnik na pestki wiec wrzucamy tylko po jedynej czeresni wisni do otworu i naciskamy raczke ;2
5078;po dobrym naostrzeniu mozna doprowadzic go do naprawde porzadnego stanu ;2
5079;telefon mam od kilku miesiecy ;0
5080;nie zauwazyl em zadnych pozytywnych rezultatow sila taka sama motywacja taka sama pobudzenie nie odbiega od normy ;1
5081;ogolnie polecam ten ekspres kawa jest smaczna goraca i ma piekna pianke bardzo ladne latte jednym przyciskiem ;2
5082;cena sklepowa jest absurdalna i ugryzlbym sie w reke gdyby m mial za niego zaplacic pln ;1
5083; ;1
5084;koszt naprawy tys zl ;1
5085;a co do samej opowiesci to mysle ze byla by duzo ciekawsza gdyby wymyslili ja hollywoodcy scenarzysci ;1
5086;w skali do pieciu stawiam slaba truje sluchawka warta max zl po tym jak tylko sie zepsuje wracam do nokii ;1
5087;wiec wielki minus za to ;1
5088;okap za zl po kilku miesiacach nie czyszczony niczym szczegolnym aby nie uszkodzic z ktorym obchodzili smy sie jak z jakiem ;1
5089;tak jak szybko kupil em tak szybko pozbyl em sie ich z wyrazna ulga szkoda sluchu na to cos ;1
5090;po co przeplacac ;2
5091;instalator powiedzial ze tak wlasnie jest przy jednostkach typu split ;3
5092;czyli najpierw zegarek zalozyc na reke i po pewnym czasie dopiero kalibrowac termometr gdyz najpierw temperatura zwieksza sie o cieplote ciala ;0
5093;depilacja nim jest duzo bolesniejsza niz starym modelem ;1
5094;ja jezdze na tych oponach od kilku lat i chociaz sie nie zachwycam to musze przyznac ze jest to dobre rozwiazanie dla tych co jezdza po miescie gdzie w zimie na jezdni sniegu nie ujrzysz ;3
5095;celnosc bdb to za co pochwale go dodatkowo to szybki silnik autofokusa uzywal em go na poczatku z dosyc mulowatym x e teraz kiedy przesiadl em sie na x t to moge tylko chwalic ;2
5096;jezeli tylko potrafimy na prawde grac w np cs chodzi o panowanie rcoila celnosc to bedzie skutecznosci ;2
5097;w tej cenie polecam a dla bardziej wymagajacych proponuje poszukac czegos lepszego bo tutaj brakuje jednak innego uchwytu dousznego wskaznika naladowania akumulatorka na telefonie wspolpracy z aplikacjami audio wyciszenia dzwiekow z otoczenia ;3
5098;po kilku latach uzytkowania automapy i wiary ze jest najlepsza mam jej serdecznie dosyc ;1
5099;choc piszac ulubiony przy tytule fight club brzmi nieco naiwnie ;0
5100;ale jezeli jest wybor i mozna zrezygnowac szkoda nerwow na viste ;1
5101;kabina durasan bergen open ns wcale nie jest tania i przy takiej cenie mozna by oczekiwac towaru przynajmniej z sredniej polki ;1
5102;nie wiem jak w pozostalych telefonach ale moja lumia nie chciala wspolpracowac z pilotem na kablu ;1
5103;chip z kolei reaguje na ilosc wydrukow a nie pojemnosc zbiorniczka ;1
5104;nawet stara maszynka do miesa zelmera jeszcze dziala i tylko nasadke na lejek do podawania miesa trzeba wymienic na nowa bo plastik sie kruszy ze starosci r ;0
5105;od ponad roku uzywam koloru nr rose de jaspe i jestem zachwycona ;2
5106;reasumujac ;0
5107;steamastera kupila m ze wzgledu na to ze maja go juz prawie wszyscy ;3
5108;nie polecam chyba ze zamiast skrecic i uzytkowac meble chcecie cale zycie rozkrecac i skrecac te meble ;1
5109;oczywiscie na swojej stronie producent twierdzi ze wpa jest obslugiwane ;1
5110;podkladka dobra nie sprawia wiekszych problemow dobrze miec w myszce na nia duze dobrej jakosci slizgi ;2
5111;ten wozek jest bardzo lekki i bez trudu moge zniesc go sama ;2
5112;dodatki kiepskie futeral tandetny ;1
5113;niemniej jednak nie polecam zakupu trylogii husyckiej ;1
5114;nie ma szans aby obrecz pekla szybciej sie wykrzywi ;2
5115;ot zabawka dla zaslepionych proznych dzieci ;0
5116;wyglad jak zwykle pierwsza klasa ale to nie jest w stanie poprawic mojej oceny ;3
5117;wyglada to tak ze podczas zapisu po wrzuceniu mniejszych zbiorow penek zawiesza sie na kilka sekund ;1
5118;jezdzil em kilkakrotnie na nich do zakopanego w zime i nie bylo zle ;2
5119;moj ma niespelna m c i dni byl w serwisie ;1
5120;opony w samochodzie firmowym styl jazdy bardzo dynamiczny ;0
5121;po okolo roku zaczela migac kolejna zarowka ale przy reklamacji zostawil em paragon w sklepie wiec mowi sie trudno ;1
5122;instrukcja z bledami np zamiast odkrecac w lewo jest napisane aby odkrecac w prawo ;1
5123;obiektyw nie jest szczytem techniki ale jest w zupelnosci wystarczajacy dla fotoamatora dla ktorego licza sie zdjecia a nie testy laboratoryjne ;3
5124;ma problem z wyprasowaniem zwyklej bawelnianej bluzki ;1
5125;na plus mialem do niego zaufanie jesli chodzi o poziom zabezpieczenia ;2
5126;kupil em ja glownie do ciecia gresu szkliwionego w nadziei ze nie bedzie lub prawie nie bedzie strzepic krawedzi niestety od poczatku tarcza strzepila z czasem coraz wiecej ;1
5127;to cos kupil em w saturnie w galerii citi center w poznaniu za grosze doslownie i bardzo zaluje ze nie kupil em sobie za to piwa na letnie grilowanie ;1
5128;kiepskie otwieranie klapki przez brak wytloczen lub czegos podobnego ;1
5129;mam na mysli ciagle ginace savy po kilku godzinach gry nagle okazuje sie ze mamy do dyspozycji zapisy stanu z samego poczatku wiec postep jest zupelnie niemozliwy ;1
5130;przydala by sie szersza konsultacja merytoryczna ;1
5131;ja jestem zdania ze nie warto oszczedzac na pokrowcach czy do aparatu czy ebooka lub laptopa i zawsze staram sie wybrac porzadny ;3
5132;powiem tak golac sie nimi najlepiej uzywac pedzla i kremu do golenia z aloesem polecam krem palmolive sensitive wtedy nie czuc najmniejszych podraznien nawet przy goleniu pod wlos ;3
5133;miekkie pompowane kola sprawiaja ze komfort jazdy jest nieporownywalny z kolami z jakiegos tworzywa ;2
5134;polecam ta gre graczom ktorzy chca jezdzic jak zawodowcy i stawiaja na realistyczna gre ;2
5135;musza zatem byc przechowywane w warunkach chlodniczych bez dostepu swiatla i powietrza ;0
5136;uzywal em ich w warunkach domowych do ampli cd yamahy na wakacjach rowniez do odtwarzacza mp iriver ;0
5137;nie spotkalem sie z podobna sytuacja w przypadku jakichkolwiek innych srodkow tego rodzaju ;1
5138;aparat jak na ten typ telefonu wystarczajacy ;2
5139;akcja filmu rozgrywa sie w starym domu do ktorego szalony profesor tim curry potajemnie zwabia zadowolona z zycia studentke cindy campbell anna faris i jej zadnych przygod przyjaciol pod pretekstem przeprowadzenia eksperymentu naukowego ;0
5140;zasilanie phantom dziala na baterii jeszcze nie probowal em ;3
5141;po zmianie dyszy na puszce rowniez ;1
5142;b posiada obudowe z lepszych materialow ma o wiele lepsza baterie lepszy aparat foto mp o niebo lepszy wyswietlacz lepszy procesor ktory jest szybki nie muli sie jak w b o wiele ciekawsze rozwiazania menu wbudowany kompas ;2
5143;w sierpniu pralka zaczela podczas wirowania mocno sie nagrzewac i stukac w tym wypadku serwisant nie byl w stanie stwierdzic konkretnej usterki porozkrecal kilka czesci poprzykrecal i powiedzial ze jak sie blad powtorzy to mam znowu zglosic ;1
5144;to samo jest ze zbyt delikatnym nacisnieciem ;1
5145;w opisach testowych wiele pisze sie o osiagach tego szkla mysle ze jest tam ziarko prawdy okupione godzinami dostrajania tego szkla ;3
